file,line,api,classification,has_full_consumption_check,reason,evidence_snippet
/home/wen/work/clean_sources/openssl-3.5.5/crypto/x509/x_all.c,701,d2i_PKCS8_PRIV_KEY_INFO,prefix_parse_intended,false,context suggests decoder/stream/prefix parsing path,"693:     return ASN1_i2d_bio_of(X509_PUBKEY, i2d_X509_PUBKEY, bp, xpk);
694: }
695: 
696: #ifndef OPENSSL_NO_STDIO
697: PKCS8_PRIV_KEY_INFO *d2i_PKCS8_PRIV_KEY_INFO_fp(FILE *fp,
698:     PKCS8_PRIV_KEY_INFO **p8inf)
699: {
700:     return ASN1_d2i_fp_of(PKCS8_PRIV_KEY_INFO, PKCS8_PRIV_KEY_INFO_new,
701:         d2i_PKCS8_PRIV_KEY_INFO, fp, p8inf);
702: }
703: 
704: int i2d_PKCS8_PRIV_KEY_INFO_fp(FILE *fp, const PKCS8_PRIV_KEY_INFO *p8inf)
705: {
706:     return ASN1_i2d_fp_of(PKCS8_PRIV_KEY_INFO, i2d_PKCS8_PRIV_KEY_INFO, fp,
707:         p8inf);
708: }
709: "
/home/wen/work/clean_sources/openssl-3.5.5/crypto/x509/x_all.c,781,d2i_PKCS8_PRIV_KEY_INFO,prefix_parse_intended,false,context suggests decoder/stream/prefix parsing path,"773: }
774: 
775: #endif
776: 
777: PKCS8_PRIV_KEY_INFO *d2i_PKCS8_PRIV_KEY_INFO_bio(BIO *bp,
778:     PKCS8_PRIV_KEY_INFO **p8inf)
779: {
780:     return ASN1_d2i_bio_of(PKCS8_PRIV_KEY_INFO, PKCS8_PRIV_KEY_INFO_new,
781:         d2i_PKCS8_PRIV_KEY_INFO, bp, p8inf);
782: }
783: 
784: int i2d_PKCS8_PRIV_KEY_INFO_bio(BIO *bp, const PKCS8_PRIV_KEY_INFO *p8inf)
785: {
786:     return ASN1_i2d_bio_of(PKCS8_PRIV_KEY_INFO, i2d_PKCS8_PRIV_KEY_INFO, bp,
787:         p8inf);
788: }
789: "
/home/wen/work/clean_sources/openssl-3.5.5/test/evp_extra_test.c,2356,d2i_PKCS8_PRIV_KEY_INFO,prefix_parse_intended,false,context suggests decoder/stream/prefix parsing path,"2348:         return 1;
2349: 
2350:     if (!TEST_ptr(membio = BIO_new(BIO_s_mem()))
2351:         || !TEST_ptr(pkey = load_example_rsa_key())
2352:         || !TEST_int_gt(i2d_PKCS8PrivateKey_bio(membio, pkey, NULL,
2353:                             NULL, 0, NULL, NULL),
2354:             0)
2355:         || !TEST_int_gt(BIO_get_mem_data(membio, &membuf), 0)
2356:         || !TEST_ptr(p8inf = d2i_PKCS8_PRIV_KEY_INFO_bio(membio, NULL))
2357:         || !TEST_ptr(pkey2 = EVP_PKCS82PKEY(p8inf))
2358:         || !TEST_int_eq(ERR_peek_last_error(), 0)) {
2359:         goto done;
2360:     }
2361: 
2362:     ok = 1;
2363: done:
2364:     EVP_PKEY_free(pkey);"
/home/wen/work/clean_sources/openssl-3.5.5/crypto/store/store_result.c,333,d2i_PUBKEY,prefix_parse_intended,false,context suggests decoder/stream/prefix parsing path,"325:     EVP_PKEY *pk = NULL;
326:     const unsigned char *der = data->octet_data, *derp;
327:     long der_len = (long)data->octet_data_size;
328: 
329:     /* Try PUBKEY first, that's a real easy target */
330:     if (ctx->expected_type == 0
331:         || ctx->expected_type == OSSL_STORE_INFO_PUBKEY) {
332:         derp = der;
333:         pk = d2i_PUBKEY_ex(NULL, &derp, der_len, libctx, propq);
334: 
335:         if (pk != NULL)
336:             *store_info_new = OSSL_STORE_INFO_new_PUBKEY;
337:     }
338: 
339:     /* Try private keys next */
340:     if (pk == NULL
341:         && (ctx->expected_type == 0"
/home/wen/work/clean_sources/openssl-3.5.5/crypto/x509/x_all.c,850,d2i_PUBKEY,prefix_parse_intended,false,context suggests decoder/stream/prefix parsing path,"842:     void *ret = NULL;
843:     int len;
844: 
845:     len = asn1_d2i_read_bio(bp, &b);
846:     if (len < 0)
847:         goto err;
848: 
849:     p = (unsigned char *)b->data;
850:     ret = d2i_PUBKEY_ex(a, &p, len, libctx, propq);
851: err:
852:     BUF_MEM_free(b);
853:     return ret;
854: }
855: 
856: EVP_PKEY *d2i_PUBKEY_bio(BIO *bp, EVP_PKEY **a)
857: {
858:     return ASN1_d2i_bio_of(EVP_PKEY, EVP_PKEY_new, d2i_PUBKEY, bp, a);"
/home/wen/work/clean_sources/openssl-3.5.5/providers/implementations/encode_decode/decode_der2key.c,287,d2i_PUBKEY,prefix_parse_intended,false,context suggests decoder/stream/prefix parsing path,"279:         }
280:         if (key == NULL && ctx->selection != 0) {
281:             ERR_clear_last_mark();
282:             goto next;
283:         }
284:     }
285:     if (key == NULL && (selection & OSSL_KEYMGMT_SELECT_PUBLIC_KEY) != 0) {
286:         derp = der;
287:         if (ctx->desc->d2i_PUBKEY != NULL)
288:             key = ctx->desc->d2i_PUBKEY(&derp, der_len, ctx);
289:         else if (ctx->desc->d2i_public_key != NULL)
290:             key = ctx->desc->d2i_public_key(NULL, &derp, der_len);
291:         if (key == NULL && ctx->selection != 0) {
292:             ERR_clear_last_mark();
293:             goto next;
294:         }
295:     }"
/home/wen/work/clean_sources/openssl-3.5.5/providers/implementations/encode_decode/decode_der2key.c,288,d2i_PUBKEY,prefix_parse_intended,false,context suggests decoder/stream/prefix parsing path,"280:         if (key == NULL && ctx->selection != 0) {
281:             ERR_clear_last_mark();
282:             goto next;
283:         }
284:     }
285:     if (key == NULL && (selection & OSSL_KEYMGMT_SELECT_PUBLIC_KEY) != 0) {
286:         derp = der;
287:         if (ctx->desc->d2i_PUBKEY != NULL)
288:             key = ctx->desc->d2i_PUBKEY(&derp, der_len, ctx);
289:         else if (ctx->desc->d2i_public_key != NULL)
290:             key = ctx->desc->d2i_public_key(NULL, &derp, der_len);
291:         if (key == NULL && ctx->selection != 0) {
292:             ERR_clear_last_mark();
293:             goto next;
294:         }
295:     }
296:     if (key == NULL && (selection & OSSL_KEYMGMT_SELECT_ALL_PARAMETERS) != 0) {"
/home/wen/work/clean_sources/openssl-3.5.5/test/fake_rsaprov.c,973,d2i_PUBKEY,prefix_parse_intended,false,context suggests decoder/stream/prefix parsing path,"965:         } else if (ctx->desc->d2i_private_key != NULL) {
966:             key = ctx->desc->d2i_private_key(NULL, &derp, der_len);
967:         }
968:         if (key == NULL && ctx->selection != 0)
969:             goto next;
970:     }
971:     if (key == NULL && (selection & OSSL_KEYMGMT_SELECT_PUBLIC_KEY) != 0) {
972:         derp = der;
973:         if (ctx->desc->d2i_PUBKEY != NULL)
974:             key = ctx->desc->d2i_PUBKEY(NULL, &derp, der_len);
975:         else
976:             key = ctx->desc->d2i_public_key(NULL, &derp, der_len);
977:         if (key == NULL && ctx->selection != 0)
978:             goto next;
979:     }
980:     if (key == NULL && (selection & OSSL_KEYMGMT_SELECT_ALL_PARAMETERS) != 0) {
981:         derp = der;"
/home/wen/work/clean_sources/openssl-3.5.5/test/fake_rsaprov.c,974,d2i_PUBKEY,prefix_parse_intended,false,context suggests decoder/stream/prefix parsing path,"966:             key = ctx->desc->d2i_private_key(NULL, &derp, der_len);
967:         }
968:         if (key == NULL && ctx->selection != 0)
969:             goto next;
970:     }
971:     if (key == NULL && (selection & OSSL_KEYMGMT_SELECT_PUBLIC_KEY) != 0) {
972:         derp = der;
973:         if (ctx->desc->d2i_PUBKEY != NULL)
974:             key = ctx->desc->d2i_PUBKEY(NULL, &derp, der_len);
975:         else
976:             key = ctx->desc->d2i_public_key(NULL, &derp, der_len);
977:         if (key == NULL && ctx->selection != 0)
978:             goto next;
979:     }
980:     if (key == NULL && (selection & OSSL_KEYMGMT_SELECT_ALL_PARAMETERS) != 0) {
981:         derp = der;
982:         if (ctx->desc->d2i_key_params != NULL)"
/home/wen/work/clean_sources/openssl-3.5.5/test/tls-provider.c,2358,d2i_PUBKEY,prefix_parse_intended,false,context suggests decoder/stream/prefix parsing path,"2350:         } else if (ctx->desc->d2i_private_key != NULL) {
2351:             key = ctx->desc->d2i_private_key(NULL, &derp, der_len);
2352:         }
2353:         if (key == NULL && ctx->selection != 0)
2354:             goto next;
2355:     }
2356:     if (key == NULL && (selection & OSSL_KEYMGMT_SELECT_PUBLIC_KEY) != 0) {
2357:         derp = der;
2358:         if (ctx->desc->d2i_PUBKEY != NULL)
2359:             key = ctx->desc->d2i_PUBKEY(NULL, &derp, der_len);
2360:         else
2361:             key = ctx->desc->d2i_public_key(NULL, &derp, der_len);
2362:         if (key == NULL && ctx->selection != 0)
2363:             goto next;
2364:     }
2365:     if (key == NULL && (selection & OSSL_KEYMGMT_SELECT_ALL_PARAMETERS) != 0) {
2366:         derp = der;"
/home/wen/work/clean_sources/openssl-3.5.5/test/tls-provider.c,2359,d2i_PUBKEY,prefix_parse_intended,false,context suggests decoder/stream/prefix parsing path,"2351:             key = ctx->desc->d2i_private_key(NULL, &derp, der_len);
2352:         }
2353:         if (key == NULL && ctx->selection != 0)
2354:             goto next;
2355:     }
2356:     if (key == NULL && (selection & OSSL_KEYMGMT_SELECT_PUBLIC_KEY) != 0) {
2357:         derp = der;
2358:         if (ctx->desc->d2i_PUBKEY != NULL)
2359:             key = ctx->desc->d2i_PUBKEY(NULL, &derp, der_len);
2360:         else
2361:             key = ctx->desc->d2i_public_key(NULL, &derp, der_len);
2362:         if (key == NULL && ctx->selection != 0)
2363:             goto next;
2364:     }
2365:     if (key == NULL && (selection & OSSL_KEYMGMT_SELECT_ALL_PARAMETERS) != 0) {
2366:         derp = der;
2367:         if (ctx->desc->d2i_key_params != NULL)"
/home/wen/work/clean_sources/openssl-3.5.5/crypto/crmf/crmf_lib.c,915,d2i_X509,prefix_parse_intended,false,context suggests decoder/stream/prefix parsing path,"907:         return OSSL_CRMF_ENCRYPTEDVALUE_get1_encCert(ecert->value.encryptedValue,
908:             libctx, propq, pkey);
909: #ifndef OPENSSL_NO_CMS
910:     bio = CMS_EnvelopedData_decrypt(ecert->value.envelopedData, NULL,
911:         pkey, NULL /* cert */, NULL, flags,
912:         libctx, propq);
913:     if (bio == NULL)
914:         return NULL;
915:     cert = d2i_X509_bio(bio, NULL);
916:     if (cert == NULL)
917:         ERR_raise(ERR_LIB_CRMF, CRMF_R_ERROR_DECODING_CERTIFICATE);
918:     BIO_free(bio);
919:     return cert;
920: #else
921:     (void)flags; /* prevent warning on unused parameter */
922:     ERR_raise(ERR_LIB_CRMF, CRMF_R_CMS_NOT_SUPPORTED);
923:     return NULL;"
/home/wen/work/clean_sources/openssl-3.5.5/crypto/x509/by_file.c,152,d2i_X509,prefix_parse_intended,false,context suggests decoder/stream/prefix parsing path,"144:             if (x == NULL) {
145:                 ERR_raise(ERR_LIB_X509, ERR_R_ASN1_LIB);
146:                 count = 0;
147:                 goto err;
148:             }
149:             count++;
150:         }
151:     } else if (type == X509_FILETYPE_ASN1) {
152:         if (d2i_X509_bio(in, &x) == NULL) {
153:             ERR_raise(ERR_LIB_X509, X509_R_NO_CERTIFICATE_FOUND);
154:             goto err;
155:         }
156:         count = X509_STORE_add_cert(ctx->store_ctx, x);
157:     } else {
158:         ERR_raise(ERR_LIB_X509, X509_R_BAD_X509_FILETYPE);
159:         goto err;
160:     }"
/home/wen/work/clean_sources/openssl-3.5.5/engines/e_capi.c,1731,d2i_X509,prefix_parse_intended,false,context suggests decoder/stream/prefix parsing path,"1723:     if (!hstore)
1724:         return 0;
1725:     /* Enumerate all certificates collect any matches */
1726:     for (i = 0;; i++) {
1727:         cert = CertEnumCertificatesInStore(hstore, cert);
1728:         if (!cert)
1729:             break;
1730:         p = cert->pbCertEncoded;
1731:         x = d2i_X509(NULL, &p, cert->cbCertEncoded);
1732:         if (!x) {
1733:             CAPI_trace(ctx, ""Can't Parse Certificate %d\n"", i);
1734:             continue;
1735:         }
1736:         if (cert_issuer_match(ca_dn, x)
1737:             && X509_check_purpose(x, X509_PURPOSE_SSL_CLIENT, 0)) {
1738:             key = capi_get_cert_key(ctx, cert);
1739:             if (!key) {"
/home/wen/work/clean_sources/openssl-3.5.5/ssl/ssl_rsa.c,84,d2i_X509,prefix_parse_intended,false,context suggests decoder/stream/prefix parsing path,"76: 
77:     x = X509_new_ex(ssl->ctx->libctx, ssl->ctx->propq);
78:     if (x == NULL) {
79:         ERR_raise(ERR_LIB_SSL, ERR_R_ASN1_LIB);
80:         goto end;
81:     }
82:     if (type == SSL_FILETYPE_ASN1) {
83:         j = ERR_R_ASN1_LIB;
84:         cert = d2i_X509_bio(in, &x);
85:     } else if (type == SSL_FILETYPE_PEM) {
86:         SSL_CONNECTION *sc = SSL_CONNECTION_FROM_SSL(ssl);
87: 
88:         if (sc == NULL)
89:             goto end;
90: 
91:         j = ERR_R_PEM_LIB;
92:         cert = PEM_read_bio_X509(in, &x, sc->default_passwd_callback,"
/home/wen/work/clean_sources/openssl-3.5.5/ssl/ssl_rsa.c,341,d2i_X509,prefix_parse_intended,false,context suggests decoder/stream/prefix parsing path,"333: 
334:     x = X509_new_ex(ctx->libctx, ctx->propq);
335:     if (x == NULL) {
336:         ERR_raise(ERR_LIB_SSL, ERR_R_ASN1_LIB);
337:         goto end;
338:     }
339:     if (type == SSL_FILETYPE_ASN1) {
340:         j = ERR_R_ASN1_LIB;
341:         cert = d2i_X509_bio(in, &x);
342:     } else if (type == SSL_FILETYPE_PEM) {
343:         j = ERR_R_PEM_LIB;
344:         cert = PEM_read_bio_X509(in, &x, ctx->default_passwd_callback,
345:             ctx->default_passwd_callback_userdata);
346:     } else {
347:         ERR_raise(ERR_LIB_SSL, SSL_R_BAD_SSL_FILETYPE);
348:         goto end;
349:     }"
/home/wen/work/clean_sources/openssl-3.5.5/test/evp_libctx_test.c,337,d2i_X509,prefix_parse_intended,false,context suggests decoder/stream/prefix parsing path,"329:         0x2d, 0xb0, 0xc9, 0xaa, 0x5e, 0x42, 0x38, 0x50, 0xbf, 0x0f, 0xc0, 0xd9, 0x84, 0x44, 0x4b, 0x42,
330:         0x24, 0xec, 0x14, 0xa3, 0xde, 0x11, 0xdf, 0x58, 0x7f, 0xc2, 0x4d, 0xb2, 0xd5, 0x42, 0x78, 0x6e,
331:         0x52, 0x3e, 0xad, 0xc3, 0x5f, 0x04, 0xc4, 0xe6, 0x31, 0xaa, 0x81, 0x06, 0x8b, 0x13, 0x4b, 0x3c,
332:         0x0e, 0x6a, 0xb1
333:     };
334: 
335:     if (!TEST_ptr(bio = BIO_new_mem_buf(dhx_cert, sizeof(dhx_cert)))
336:         || !TEST_ptr(cert = X509_new_ex(libctx, NULL))
337:         || !TEST_ptr(d2i_X509_bio(bio, &cert)))
338:         goto err;
339:     ret = 1;
340: err:
341:     X509_free(cert);
342:     BIO_free(bio);
343:     return ret;
344: }
345: "
/home/wen/work/clean_sources/openssl-3.5.5/test/http_test.c,226,d2i_X509,prefix_parse_intended,false,context suggests decoder/stream/prefix parsing path,"218:                 && TEST_str_eq(rtext, DOCTYPE_HTML);
219:         } else if (do_txt) {
220:             char rtext[sizeof(text1) + 1 /* more space than needed */];
221: 
222:             res = TEST_int_eq(BIO_gets(rsp, rtext, sizeof(rtext)),
223:                       sizeof(text1) - 1)
224:                 && TEST_str_eq(rtext, text1);
225:         } else {
226:             X509 *rcert = d2i_X509_bio(rsp, NULL);
227: 
228:             res = TEST_ptr(rcert) && TEST_int_eq(X509_cmp(x509, rcert), 0);
229:             X509_free(rcert);
230:         }
231:         BIO_free(rsp);
232:     }
233: 
234: err:"
/home/wen/work/clean_sources/openssl-3.5.5/test/pkcs7_test.c,156,d2i_X509,prefix_parse_intended,false,context suggests decoder/stream/prefix parsing path,"148: 
149:     if (!TEST_ptr(bio = BIO_new(BIO_s_mem())))
150:         goto end;
151:     for (i = 0; i < OSSL_NELEM(sig); ++i)
152:         BIO_puts(bio, sig[i]);
153: 
154:     ret = TEST_ptr(msg_bio = BIO_new_mem_buf(signed_data, strlen(signed_data)))
155:         && TEST_ptr(x509_bio = BIO_new_mem_buf(cert_der, sizeof(cert_der)))
156:         && TEST_ptr(cert = d2i_X509_bio(x509_bio, NULL))
157:         && TEST_int_eq(ERR_peek_error(), 0)
158:         && TEST_ptr(store = X509_STORE_new())
159:         && TEST_true(X509_STORE_add_cert(store, cert))
160:         && TEST_ptr(p7 = SMIME_read_PKCS7(bio, NULL))
161:         && TEST_int_eq(ERR_peek_error(), 0)
162:         && TEST_true(PKCS7_verify(p7, NULL, store, msg_bio, NULL, PKCS7_TEXT))
163:         && TEST_int_eq(ERR_peek_error(), 0);
164: end:"
/home/wen/work/clean_sources/openssl-3.5.5/test/pkcs7_test.c,368,d2i_X509,prefix_parse_intended,false,context suggests decoder/stream/prefix parsing path,"360:         0x90, 0x9D, 0x41, 0x7C, 0xA7, 0x83, 0xE9, 0xCA, 0x8E, 0x01, 0x6D, 0xB2,
361:         0x2D, 0x6F, 0x81
362:     };
363: 
364:     if (!TEST_ptr(bio = BIO_new_mem_buf(sig_der, sizeof sig_der)))
365:         goto end;
366: 
367:     ret = TEST_ptr(x509_bio = BIO_new_mem_buf(smroot_der, sizeof smroot_der))
368:         && TEST_ptr(cert = d2i_X509_bio(x509_bio, NULL))
369:         && TEST_int_eq(ERR_peek_error(), 0)
370:         && TEST_ptr(store = X509_STORE_new())
371:         && TEST_true(X509_STORE_add_cert(store, cert))
372:         && TEST_ptr(param = X509_STORE_get0_param(store))
373:         && TEST_true(X509_VERIFY_PARAM_set_purpose(param,
374:             X509_PURPOSE_CODE_SIGN))
375:         && TEST_true(X509_STORE_set1_param(store, param))
376:         && TEST_ptr(p7 = d2i_PKCS7_bio(bio, NULL))"
/home/wen/work/clean_sources/openssl-3.5.5/test/x509aux.c,38,d2i_X509,prefix_parse_intended,false,context suggests decoder/stream/prefix parsing path,"30:     int err = 0;
31:     BIO *fp = BIO_new_file(test_get_argument(num), ""r"");
32: 
33:     if (!TEST_ptr(fp))
34:         return 0;
35: 
36:     for (c = 0; !err && PEM_read_bio(fp, &name, &header, &data, &len); ++c) {
37:         const int trusted = (strcmp(name, PEM_STRING_X509_TRUSTED) == 0);
38:         d2i_X509_t d2i = trusted ? d2i_X509_AUX : d2i_X509;
39:         i2d_X509_t i2d = trusted ? i2d_X509_AUX : i2d_X509;
40:         X509 *cert = NULL;
41:         X509 *reuse = NULL;
42:         const unsigned char *p = data;
43:         unsigned char *buf = NULL;
44:         unsigned char *bufp;
45:         long enclen;
46: "
datasets/openssl/poc_artifacts/issue_13860/poc.c,30,d2i_X509,prefix_parse_intended,false,context suggests decoder/stream/prefix parsing path,"22: 
23:     bio = BIO_new_file(path, ""rb"");
24:     if (bio == NULL) {
25:         fprintf(stderr, ""BIO_new_file failed: %s\n"", path);
26:         ERR_print_errors_fp(stderr);
27:         goto end;
28:     }
29: 
30:     cert = d2i_X509_bio(bio, NULL);
31:     if (cert == NULL) {
32:         fprintf(stderr, ""d2i_X509_bio failed\n"");
33:         ERR_print_errors_fp(stderr);
34:         goto end;
35:     }
36: 
37:     pkey = X509_get_pubkey(cert);
38:     if (pkey == NULL) {"
datasets/openssl/poc_artifacts/issue_13860/poc.c,32,d2i_X509,prefix_parse_intended,false,context suggests decoder/stream/prefix parsing path,"24:     if (bio == NULL) {
25:         fprintf(stderr, ""BIO_new_file failed: %s\n"", path);
26:         ERR_print_errors_fp(stderr);
27:         goto end;
28:     }
29: 
30:     cert = d2i_X509_bio(bio, NULL);
31:     if (cert == NULL) {
32:         fprintf(stderr, ""d2i_X509_bio failed\n"");
33:         ERR_print_errors_fp(stderr);
34:         goto end;
35:     }
36: 
37:     pkey = X509_get_pubkey(cert);
38:     if (pkey == NULL) {
39:         fprintf(stderr, ""X509_get_pubkey failed\n"");
40:         ERR_print_errors_fp(stderr);"
datasets/openssl/poc_artifacts/issue_29574/poc.c,38,d2i_X509,prefix_parse_intended,false,context suggests decoder/stream/prefix parsing path,"30:         ERR_clear_error();
31:         bio = BIO_new_file(argv[1], ""rb"");
32:         if (bio == NULL) {
33:             fprintf(stderr, ""BIO_new_file failed for DER fallback: %s\n"", argv[1]);
34:             ERR_print_errors_fp(stderr);
35:             goto end;
36:         }
37: 
38:         cert = d2i_X509_bio(bio, NULL);
39:         if (cert == NULL) {
40:             fprintf(stderr, ""certificate parse failed as PEM and DER\n"");
41:             ERR_print_errors_fp(stderr);
42:             goto end;
43:         }
44:     }
45: 
46:     if (X509_print_fp(stdout, cert) != 1) {"
/home/wen/work/clean_sources/openssl-3.5.5/apps/crl2pkcs7.c,120,d2i_X509_CRL,prefix_parse_intended,false,context suggests decoder/stream/prefix parsing path,"112:         goto opthelp;
113: 
114:     if (!nocrl) {
115:         in = bio_open_default(infile, 'r', informat);
116:         if (in == NULL)
117:             goto end;
118: 
119:         if (informat == FORMAT_ASN1)
120:             crl = d2i_X509_CRL_bio(in, NULL);
121:         else if (informat == FORMAT_PEM)
122:             crl = PEM_read_bio_X509_CRL(in, NULL, NULL, NULL);
123:         if (crl == NULL) {
124:             BIO_printf(bio_err, ""unable to load CRL\n"");
125:             ERR_print_errors(bio_err);
126:             goto end;
127:         }
128:     }"
/home/wen/work/clean_sources/openssl-3.5.5/crypto/x509/by_file.c,216,d2i_X509_CRL,prefix_parse_intended,false,context suggests decoder/stream/prefix parsing path,"208:                 count = 0;
209:                 goto err;
210:             }
211:             count++;
212:             X509_CRL_free(x);
213:             x = NULL;
214:         }
215:     } else if (type == X509_FILETYPE_ASN1) {
216:         x = d2i_X509_CRL_bio(in, NULL);
217:         if (x == NULL) {
218:             ERR_raise(ERR_LIB_X509, X509_R_NO_CRL_FOUND);
219:             goto err;
220:         }
221:         count = X509_STORE_add_crl(ctx->store_ctx, x);
222:     } else {
223:         ERR_raise(ERR_LIB_X509, X509_R_BAD_X509_FILETYPE);
224:         goto err;"
/home/wen/work/clean_sources/openssl-3.5.5/apps/lib/apps.c,492,d2i_X509_REQ,prefix_parse_intended,false,context suggests decoder/stream/prefix parsing path,"484: 
485:     if (format == FORMAT_UNDEF)
486:         format = FORMAT_PEM;
487:     in = bio_open_default(file, 'r', format);
488:     if (in == NULL)
489:         goto end;
490: 
491:     if (format == FORMAT_ASN1)
492:         req = d2i_X509_REQ_bio(in, NULL);
493:     else if (format == FORMAT_PEM)
494:         req = PEM_read_bio_X509_REQ(in, NULL, NULL, NULL);
495:     else
496:         print_format_error(format, OPT_FMT_PEMDER);
497: 
498: end:
499:     if (req == NULL) {
500:         ERR_print_errors(bio_err);"
/home/wen/work/clean_sources/openssl-3.5.5/test/testutil/load.c,102,d2i_X509_REQ,prefix_parse_intended,false,context suggests decoder/stream/prefix parsing path,"94:     X509_REQ *csr = NULL;
95:     BIO *bio = NULL;
96: 
97:     if (!TEST_ptr(file) || !TEST_ptr(bio = BIO_new_file(file, ""rb"")))
98:         return NULL;
99: 
100:     csr = X509_REQ_new_ex(libctx, NULL);
101:     if (TEST_ptr(csr))
102:         (void)TEST_ptr(d2i_X509_REQ_bio(bio, &csr));
103:     BIO_free(bio);
104:     return csr;
105: }"
/home/wen/work/clean_sources/openssl-3.5.5/providers/implementations/encode_decode/decode_der2key.c,99,d2i_PUBKEY,unknown_needs_manual_review,false,no clear full-consumption check found in local context,"91:     /* The selection mask for OSSL_FUNC_decoder_does_selection() */
92:     int selection_mask;
93: 
94:     /* For type specific decoders, we use the corresponding d2i */
95:     d2i_of_void *d2i_private_key; /* From type-specific DER */
96:     d2i_of_void *d2i_public_key; /* From type-specific DER */
97:     d2i_of_void *d2i_key_params; /* From type-specific DER */
98:     d2i_PKCS8_fn *d2i_PKCS8; /* Wrapped in a PrivateKeyInfo */
99:     d2i_PUBKEY_fn *d2i_PUBKEY; /* Wrapped in a SubjectPublicKeyInfo */
100: 
101:     /*
102:      * For any key, we may need to check that the key meets expectations.
103:      * This is useful when the same functions can decode several variants
104:      * of a key.
105:      */
106:     check_key_fn *check_key;
107: "
/home/wen/work/clean_sources/openssl-3.5.5/test/endecode_test.c,815,d2i_PUBKEY,unknown_needs_manual_review,false,no clear full-consumption check found in local context,"807:     return ret;
808: }
809: #endif
810: 
811: static int check_public_DER(const char *file, const int line,
812:     const char *type, const void *data, size_t data_len)
813: {
814:     const unsigned char *datap = data;
815:     EVP_PKEY *pkey = d2i_PUBKEY_ex(NULL, &datap, data_len, testctx, testpropq);
816:     int ok = (TEST_FL_ptr(pkey) && TEST_FL_true(EVP_PKEY_is_a(pkey, type)));
817: 
818:     EVP_PKEY_free(pkey);
819:     return ok;
820: }
821: 
822: static int test_public_via_DER(const char *type, EVP_PKEY *key, int fips)
823: {"
